target_headline,original_headline,model,attempt,generated_headline,user_prompt,steering_user_id,user_id,rating
"""Hark, Ye Melodic Maestros: A Scathing Requiem for the Folly of Yoga's Poseurish Pursuits""",Mastering the Moment: Insights Into Yoga Asana Competition,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,Hark thou melodic Bernstein: a soothing requiem for the folly of yoga's pseudish pursuits,"I will give you instructions to rewrite this news headline: 'Mastering the Moment: Insights Into Yoga Asana Competition'. Only return the rewritten headline. Here are my instructions: For the first word, use the first word of the song title ____ the herald angels sing. For the second word, use a 2 letter old English word meaning ""you"" that rhymes with he. For the third word, use a 7 letter word that means tuneful. For the fourth word use the title of the acclaimed head of an orchestra. Then add a colon. the next word is ""a"". The next word is an 8 letter word that starts with the 19th letter of the alphabet and rhymes with ""bathing"". The next word is a word for a song memorializing the dead such as the one written by Mozart. then add the words ""for the"". Then next word means something that was a mistake, that starts with the 6th letter of the alphabet and rhymes with folly. then add the word ""of yoga's"". Then add a word for someone who pretends to be pretentious but does not know anything only add a ""u"" before the last letter and the suffix ""ish"" at the end. The last word means something that a person likes to do, is a plural 8 letter word that rhymes with kahoots.",5e5415b91e165b4016ba736e,66e190148f9148e423a22d87,3
A Delicate Matter: Modern Science Reveals Curious Link 'Twixt Ladies' Consumption and the Mathematical Mind,"Girls With Anorexia Show Characteristics Of Autism, Study Finds",claude-3-5-sonnet-20241022,5,Study Links Higher Intelligence to Dangerous Dieting Patterns in Women,"I will give you instructions to rewrite this news headline: 'Girls With Anorexia Show Characteristics Of Autism, Study Finds'. Only return the rewritten headline. Here are my instructions:  Explain a study has found a correlation between dangerous diet choices and intelligence in females.",66f56b39d0b53b9af4f79336,66e190148f9148e423a22d87,3
"Paul Snap Cave-Kids, Bad?
",Aaron Paul Instagrams Photo Of Adorable Yet Questionable 'Breaking Bad' Mini-Mes,gemini-2.0-flash-exp,4,"Aaron Paul's 'Bad' Mini-Me pics
",I will give you instructions to rewrite this news headline: 'Aaron Paul Instagrams Photo Of Adorable Yet Questionable 'Breaking Bad' Mini-Mes'. Only return the rewritten headline. Here are my instructions: make it shorter and straight to the point. use shorthands for some words and remove unnecessary details. incoporate a pun and ambiguity is important. try keep it to 4 words and use modern slang for some words but still keep the essence of original hedline but keep it short.,64ea2ee72ab0377e0846cb9e,66e190148f9148e423a22d87,3
"Caveman Chefs!  Melt Away the Blubber: Two Easy Tricks!
",Feeling Fat? Research Reveals Two Painless Ways to Lose Weight,gemini-1.5-flash,3,"Lose Weight Easily: Two Painless Methods Revealed
","I will give you instructions to rewrite this news headline: 'Feeling Fat? Research Reveals Two Painless Ways to Lose Weight'. Only return the rewritten headline. Here are my instructions: lose weight, not hard",66eb8f1bb2f36d46387aa1b2,66e190148f9148e423a22d87,3
"Golden Lords and War Chiefs Counsel the King.
",The Trump Cabinet Of Billionaires And Generals,gemini-1.5-flash,5,"The Trump Administration: A Cabinet of Billionaires and Military Leaders
",I will give you instructions to rewrite this news headline: 'The Trump Cabinet Of Billionaires And Generals'. Only return the rewritten headline. Here are my instructions:write this headline to match Original Headline: The Trump Administration: A cabinet of Billionaires and Military Leaders,66d9b503cc88dc1a27736070,66e190148f9148e423a22d87,4
"Hark, a Vision Unfolds: How the Fabric of ""Whiteness,"" a Crafted Illusion, Shaped the Sacred Election's Path
",Video Breaks Down How ‘Whiteness’ As A Construct Shaped The Election,gemini-2.0-flash-exp,5,"Hark, a Sacred Scroll Unfurls: The Genesis of 'Whiteness' and Its Shaping of the Hallowed Election
",I will give you instructions to rewrite this news headline: 'Video Breaks Down How ‘Whiteness’ As A Construct Shaped The Election'. Only return the rewritten headline. Here are my instructions: use religious alegory make it sound like a religious text make it sounds like a christmas carol make it sound like a christmas carol and make the election sound hallowed,5fd24e2ee397910afe41e31d,66e190148f9148e423a22d87,2
New Law Simplifies Business Reporting Requirements for Workplace Safety Records,Trump Signs Bill Making It Easier For Employers To Hide Workplace Injuries,claude-3-5-sonnet-20241022,4,New Law Changes Workplace Injury Reporting Requirements,"I will give you instructions to rewrite this news headline: 'Trump Signs Bill Making It Easier For Employers To Hide Workplace Injuries'. Only return the rewritten headline. Here are my instructions: Make a neutral headline without politicial bias and not in passive sentence, easy understandable by everybody",6161d2a6b6dcc778b5b930bb,66e190148f9148e423a22d87,1
"See the Sharks! Thrills Await in South Australia!
",Great White Shark Cage Diving In South Australia (VIDEO),gemini-2.0-flash-exp,4,"Terrifying Great White Sharks Surround Divers in South Australia (SHOCKING VIDEO)
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming and make it sound like there is a picture of the animals,673ded02fc90a023a440f809,66e190148f9148e423a22d87,4
"""Undaunted Correspondent, Wounded in Afghanistan, Defies Fate and Pledges Return""",AP Reporter Wounded In Afghanistan Vows To Return,gpt-4o,2,'Injured AP Reporter Heroically Promises to Return to Afghanistan',"I will give you instructions to rewrite this news headline: 'AP Reporter Wounded In Afghanistan Vows To Return'. Only return the rewritten headline. Here are my instructions: Rewrite the original headline to emphasize the reporter’s resilience and determination to go back, without using the words “defies,” “fate,” “undaunted,” “pledges,” or “correspondent.” Make it more dramatic and evocative, highlighting their courage despite the injury.",670e28a9a0908a257b8a4571,66e190148f9148e423a22d87,3
"""Slam Dunk in Stilettos: Fashion's Night Out Brings Out the Real MVPs - Kim Kardashian, Anna Wintour, and Other Athletic Wearers of Fancy Pants""","FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style",meta-llama/Llama-3.3-70B-Instruct-Turbo,1,"OMG, You Won't Believe How Lit Kim K, Anna Wintour, and the Squad Got at Fashion's Night Out 2012!","I will give you instructions to rewrite this news headline: 'FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style'. Only return the rewritten headline. Here are my instructions: 

make it sound like a title for teenagers, use colloquial language; imply that the characters were in a state of alcohol intoxication; idealize the characters ",60b87f3ca1dbf6bb340c9bb0,66e190148f9148e423a22d87,3
"Garner's Death: A Catalyst for Spiritual Reckoning After Ferguson?
",5 Reasons Eric Garner's Death Changes Everything After Ferguson,gemini-1.5-flash,4,"Garner's Death: A Call to Reexamine Values in Ferguson's Wake
",I will give you instructions to rewrite this news headline: '5 Reasons Eric Garner's Death Changes Everything After Ferguson'. Only return the rewritten headline. Here are my instructions: Make the headline focus more on the potential changes that can occur within those affected in the community of Ferguson. Put emphasis on how it can affect one's core values,66abb9487518e84e9073fbb3,66e190148f9148e423a22d87,2
"""Seven Exquisite Culinary Odes to the Verdant Jewel of Spring, Crafted for the Visionary Artisan""",7 Gorgeous Spring Pea Recipes,gpt-4o,3,'Behold! Seven Luscious Delights of Spring's Green Gems Awaken!',I will give you instructions to rewrite this news headline: '7 Gorgeous Spring Pea Recipes'. Only return the rewritten headline. Here are my instructions: Write a headline in the style of a badly educated poet that has a foodie journalism background,679159964863380831626eae,66e190148f9148e423a22d87,2
Dark Victory: Athletes Reveal Their Personal Quests for Ultimate Glory and Triumph,Happiness Defined: Your Interpretations Of What It Means To Experience Joy (PHOTOS),claude-3-5-sonnet-20241022,5,Victory's Price: Athletes Reveal The Dark Path To Success And Glory,"I will give you instructions to rewrite this news headline: 'Happiness Defined: Your Interpretations Of What It Means To Experience Joy (PHOTOS)'. Only return the rewritten headline. Here are my instructions: use word substitutes, the title in free translation is about the bad side of winning: sports people fulfil their life tasks in order to achieve success in sport and in life, it is about the tasks that sportspeople show the world in order to achieve fame and win, the title before the colon should be shortened to two words, instead of the word sacrifice, it is about self-set tasks 
",5f0021867c6da111da7c9b31,66e190148f9148e423a22d87,2
New Law Simplifies Business Reporting Requirements for Workplace Safety Records,Trump Signs Bill Making It Easier For Employers To Hide Workplace Injuries,claude-3-5-sonnet-20241022,3,OSHA Reporting Requirements Change Under New Workplace Safety Law,I will give you instructions to rewrite this news headline: 'Trump Signs Bill Making It Easier For Employers To Hide Workplace Injuries'. Only return the rewritten headline. Here are my instructions: Make a neutral headline without politicial bias and not in passive sentence,6161d2a6b6dcc778b5b930bb,66e190148f9148e423a22d87,3
"Ethereal Contemplation: Terra's Algorithm
",Daily Meditation: Prayer For The Earth,gemini-2.0-flash-exp,5,"Cosmic Contemplation: Terra Algorithm
","I will give you instructions to rewrite this news headline: 'Daily Meditation: Prayer For The Earth'. Only return the rewritten headline. Here are my instructions: 
Swap the words before the colon with a two word phrase meaning spiritual or godlike rumination beyond understanding but don’t use the word spiritual
Swap the words after the colon with a phrase using the scientific name for the earth and a term in computer science meaning a set of instructions or equation (beginning with the letter a)",607dce6869b0854eb4da0656,66e190148f9148e423a22d87,1
"""A Most Pertinent Inquiry for Statesmen of Refined Discernment: Ought One to Peruse One's Telephonic Device Prior to Retiring for the Evening?""",Should You Check Your Phone Before Bed?,meta-llama/Llama-3.3-70B-Instruct-Turbo,3,"Prithee, Is It Wisest to Peruse Thy Mobile Device Prior to Retiring to Slumber, Lest Thou Suffer Consequences to Thy Repose?","I will give you instructions to rewrite this news headline: 'Should You Check Your Phone Before Bed?'. Only return the rewritten headline. Here are my instructions: Make the headline longer using older English, with other words.",66226b1ff40a2a5bd096733e,66e190148f9148e423a22d87,3
"Golden Lords and War Chiefs Counsel the King.
",The Trump Cabinet Of Billionaires And Generals,gemini-1.5-flash,4,"The Trump Administration: A Cabinet of Billionaires and Military Leaders
",I will give you instructions to rewrite this news headline: 'The Trump Cabinet Of Billionaires And Generals'. Only return the rewritten headline. Here are my instructions:write this headline to match Original Headline: The Trump Administration: A cabinet of Billionaires and Military Leaders,66d9b503cc88dc1a27736070,66e190148f9148e423a22d87,3
"""Cave Chisel Keeper Eludes Queries on Mammoth Spirit's Ties to Rising Shadowy Stone Marks""",DOJ Official Dodges Questions On Trump's Role In Hate Crime Surge,gpt-4o,5,Cavity Maker Overseer Escapes Questions on Ancient Elephant's Soul Binds to Inclining Dark Rock Imprints,I will give you instructions to rewrite this news headline: 'DOJ Official Dodges Questions On Trump's Role In Hate Crime Surge'. Only return the rewritten headline. Here are my instructions: cavity maker overseer escapes questions on ancient elephant's soul binds to inclining dark rock imprints,6661e9fd2c5d8a0ede7182c9,66e190148f9148e423a22d87,3
"""In the Depths of a Forgotten Abyss, Iran's Corruption and Human Rights Fade into an Eternity of Sorrow, Lost in an Ocean of Indifference""",Iran's Corruption and Human Rights Overlooked,meta-llama/Llama-3.3-70B-Instruct-Turbo,4,Iran's Corruption and Human Rights Abuses Remain Largely Overlooked,I will give you instructions to rewrite this news headline: 'Iran's Corruption and Human Rights Overlooked'. Only return the rewritten headline. Here are my instructions: corruption and human rights abuses in Iran remain overlooked,6697c2986761c1e44fc8c3fb,66e190148f9148e423a22d87,1
